,startTime,time,high,low,volume
289,2022-03-14T08:05:00+00:00,1647245100000.0,2598.6,2591.0,669454.8682
290,2022-03-14T08:10:00+00:00,1647245400000.0,2604.5,2592.2,1794367.1947
291,2022-03-14T08:15:00+00:00,1647245700000.0,2593.6,2589.3,841126.1494
292,2022-03-14T08:20:00+00:00,1647246000000.0,2595.2,2590.0,377892.6647
293,2022-03-14T08:25:00+00:00,1647246300000.0,2595.6,2589.8,400458.1279
294,2022-03-14T08:30:00+00:00,1647246600000.0,2592.3,2587.9,320396.7727
295,2022-03-14T08:35:00+00:00,1647246900000.0,2592.4,2586.5,859384.9247
296,2022-03-14T08:40:00+00:00,1647247200000.0,2589.6,2586.5,267802.5171
297,2022-03-14T08:45:00+00:00,1647247500000.0,2593.5,2587.7,204836.1972
298,2022-03-14T08:50:00+00:00,1647247800000.0,2598.3,2592.2,991933.7162
299,2022-03-14T08:55:00+00:00,1647248100000.0,2596.7,2593.4,417528.3509
300,2022-03-14T09:00:00+00:00,1647248400000.0,2597.7,2592.2,665736.844
301,2022-03-14T09:05:00+00:00,1647248700000.0,2594.2,2587.6,605762.4048
302,2022-03-14T09:10:00+00:00,1647249000000.0,2593.0,2587.8,670797.7343
303,2022-03-14T09:15:00+00:00,1647249300000.0,2592.7,2589.8,196018.1966
304,2022-03-14T09:20:00+00:00,1647249600000.0,2595.0,2590.1,333596.1489
305,2022-03-14T09:25:00+00:00,1647249900000.0,2593.9,2590.0,356504.7243
306,2022-03-14T09:30:00+00:00,1647250200000.0,2595.3,2590.6,274962.2501
307,2022-03-14T09:35:00+00:00,1647250500000.0,2598.3,2591.4,222009.3331
308,2022-03-14T09:40:00+00:00,1647250800000.0,2603.7,2596.1,993183.4672
309,2022-03-14T09:45:00+00:00,1647251100000.0,2603.4,2597.3,1205038.7973
310,2022-03-14T09:50:00+00:00,1647251400000.0,2602.9,2600.7,1151415.1484
311,2022-03-14T09:55:00+00:00,1647251700000.0,2609.8,2596.3,2291846.891
312,2022-03-14T10:00:00+00:00,1647252000000.0,2599.2,2593.4,1388770.097
313,2022-03-14T10:05:00+00:00,1647252300000.0,2595.7,2592.2,688689.2738
314,2022-03-14T10:10:00+00:00,1647252600000.0,2592.7,2590.0,838286.3534
315,2022-03-14T10:15:00+00:00,1647252900000.0,2593.2,2589.0,359792.7444
316,2022-03-14T10:20:00+00:00,1647253200000.0,2590.7,2585.8,544698.927
317,2022-03-14T10:25:00+00:00,1647253500000.0,2591.4,2587.1,306128.2605
318,2022-03-14T10:30:00+00:00,1647253800000.0,2591.0,2588.2,108476.6372
319,2022-03-14T10:35:00+00:00,1647254100000.0,2591.2,2584.1,411506.0834
320,2022-03-14T10:40:00+00:00,1647254400000.0,2589.7,2584.1,584879.8838
321,2022-03-14T10:45:00+00:00,1647254700000.0,2588.4,2586.5,245671.2402
