,lq period,lq check,max profit,max %,volume
1174,51840.0,0,89.9,8.36,1363232.277
1175,51840.0,0,89.7,8.34,1363232.277
1176,51840.0,0,89.7,8.34,1363232.277
1177,51840.0,0,93.9,8.75,1363232.277
1178,51840.0,0,95.4,8.89,1363232.277
1179,51840.0,0,99.7,9.3,1363232.277
1180,51840.0,0,99.3,9.27,1363232.277
1181,51840.0,0,103.3,9.65,1363232.277
1182,51840.0,0,103.9,9.71,1363232.277
1183,51840.0,0,87.0,8.09,1363232.277
1184,51840.0,0,83.8,7.78,1363232.277
1185,51840.0,0,84.7,7.87,1363232.277
1186,51840.0,0,92.2,8.58,1363232.277
1187,51840.0,0,84.8,7.88,1363232.277
1188,51840.0,0,85.2,7.91,1363232.277
1189,51840.0,0,85.0,7.9,1363232.277
1190,51840.0,0,84.2,7.82,1363232.277
1191,51840.0,0,83.6,7.76,1363232.277
1192,51840.0,0,84.6,7.86,1363232.277
1193,51840.0,0,85.4,7.93,1363232.277
1194,51840.0,0,88.5,8.23,1363232.277
1195,51840.0,0,94.3,8.78,1363232.277
1196,51840.0,0,94.6,8.81,1363232.277
1197,51840.0,0,91.0,8.47,1363232.277
1198,51840.0,0,88.9,8.27,1363232.277
1199,51840.0,0,90.2,8.39,1363232.277
1200,51840.0,0,91.7,8.54,1363232.277
1201,51840.0,0,73.0,6.76,1363232.277
1202,51840.0,0,80.2,7.44,1363232.277
1203,51840.0,0,82.2,7.63,1363232.277
1204,51840.0,0,83.5,7.75,1363232.277
1205,51840.0,0,84.7,7.87,1363232.277
1206,51840.0,0,71.6,6.62,1363232.277
1207,51840.0,0,66.6,6.15,1363232.277
1208,51840.0,0,53.1,4.88,1363232.277
1209,51840.0,0,55.9,5.15,1363232.277
1210,51840.0,0,62.6,5.77,1363232.277
1211,51840.0,0,62.7,5.78,1363232.277
1212,51840.0,0,52.4,4.82,1363232.277
1213,51840.0,0,48.9,4.49,1363232.277
1214,51840.0,0,45.8,4.2,1363232.277
1215,51840.0,0,51.0,4.69,1363232.277
1216,51840.0,0,53.1,4.88,1363232.277
1217,51840.0,0,54.1,4.98,1363232.277
1218,51840.0,0,59.5,5.48,1363232.277
1219,51840.0,0,62.9,5.8,1363232.277
1220,51840.0,0,65.7,6.07,1363232.277
1221,51840.0,0,67.8,6.26,1363232.277
1222,51840.0,0,72.4,6.7,1363232.277
1223,51840.0,0,75.7,7.01,1363232.277
1224,51840.0,0,77.9,7.22,1363232.277
1225,51840.0,0,83.5,7.75,1363232.277
1226,51840.0,0,94.3,8.78,1363232.277
1227,51840.0,0,91.3,8.5,1363232.277
1228,51840.0,0,94.5,8.8,1363232.277
1229,51840.0,0,101.5,9.48,1363232.277
1230,51840.0,0,94.1,8.77,1363232.277
1231,51840.0,0,82.5,7.66,1363232.277
1232,51840.0,0,85.2,7.91,1363232.277
1233,51840.0,0,90.5,8.42,1363232.277
1234,51840.0,0,86.2,8.01,1363232.277
1235,51840.0,0,83.5,7.75,1363232.277
1236,51840.0,0,74.8,6.93,1363232.277
1237,51840.0,0,84.3,7.83,1363232.277
1238,51840.0,0,96.3,8.98,1363232.277
1239,51840.0,0,99.2,9.26,1363232.277
1240,51840.0,0,101.8,9.51,1363232.277
1241,51840.0,0,101.4,9.47,1363232.277
1242,51840.0,0,99.7,9.3,1363232.277
1243,51840.0,0,97.5,9.09,1363232.277
1244,51840.0,0,106.2,9.93,1363232.277
1245,51840.0,0,111.4,10.43,1363232.277
1246,51840.0,0,115.3,10.81,1363232.277
