,lq period,lq check,max profit,max %,volume
537,15840.0,0,756.8,126.05,755512.3891
538,15840.0,0,754.6,125.53,755512.3891
539,15840.0,0,754.2,125.44,755512.3891
540,15840.0,0,750.1,124.47,755512.3891
541,15840.0,0,741.9,122.55,755512.3891
542,15840.0,0,737.3,121.49,755512.3891
543,15840.0,0,713.0,115.93,755512.3891
544,15840.0,0,709.5,115.15,755512.3891
545,15840.0,0,703.7,113.85,755512.3891
546,15840.0,0,698.0,112.58,755512.3891
547,15840.0,0,701.6,113.38,755512.3891
548,15840.0,0,697.3,112.43,755512.3891
549,15840.0,0,685.3,109.78,755512.3891
550,15840.0,0,683.6,109.41,755512.3891
551,15840.0,0,692.4,111.34,755512.3891
552,15840.0,0,692.1,111.28,755512.3891
553,15840.0,0,697.6,112.49,755512.3891
554,15840.0,0,698.1,112.6,755512.3891
555,15840.0,0,698.1,112.6,755512.3891
556,15840.0,0,693.7,111.63,755512.3891
557,15840.0,0,690.5,110.92,755512.3891
558,15840.0,0,692.3,111.32,755512.3891
559,15840.0,0,688.1,110.4,755512.3891
560,15840.0,0,689.4,110.68,755512.3891
561,15840.0,0,695.3,111.98,755512.3891
562,15840.0,0,695.9,112.12,755512.3891
563,15840.0,0,698.8,112.76,755512.3891
564,15840.0,0,695.1,111.94,755512.3891
565,15840.0,0,694.6,111.83,755512.3891
566,15840.0,0,692.2,111.3,755512.3891
567,15840.0,0,690.1,110.84,755512.3891
568,15840.0,0,692.2,111.3,755512.3891
569,15840.0,0,687.5,110.26,755512.3891
570,15840.0,0,687.9,110.35,755512.3891
571,15840.0,0,689.0,110.59,755512.3891
572,15840.0,0,686.1,109.96,755512.3891
573,15840.0,0,678.6,108.32,755512.3891
574,15840.0,0,669.2,106.29,755512.3891
575,15840.0,0,678.6,108.32,755512.3891
576,15840.0,0,675.9,107.74,755512.3891
577,15840.0,0,682.4,109.15,755512.3891
578,15840.0,0,684.0,109.5,755512.3891
579,15840.0,0,685.7,109.87,755512.3891
580,15840.0,0,684.4,109.59,755512.3891
581,15840.0,0,684.4,109.59,755512.3891
582,15840.0,0,683.6,109.41,755512.3891
583,15840.0,0,689.6,110.73,755512.3891
584,15840.0,0,689.0,110.59,755512.3891
585,15840.0,0,684.0,109.5,755512.3891
586,15840.0,0,681.7,109.0,755512.3891
587,15840.0,0,680.4,108.71,755512.3891
588,15840.0,0,675.3,107.61,755512.3891
589,15840.0,0,680.5,108.74,755512.3891
590,15840.0,0,687.5,110.26,755512.3891
591,15840.0,0,688.2,110.42,755512.3891
592,15840.0,0,691.1,111.06,755512.3891
593,15840.0,0,689.6,110.73,755512.3891
594,15840.0,0,687.1,110.18,755512.3891
595,15840.0,0,685.7,109.87,755512.3891
596,15840.0,0,683.1,109.3,755512.3891
597,15840.0,0,685.7,109.87,755512.3891
598,15840.0,0,687.6,110.29,755512.3891
599,15840.0,0,685.9,109.91,755512.3891
600,15840.0,0,680.8,108.8,755512.3891
601,15840.0,0,683.8,109.45,755512.3891
602,15840.0,0,686.1,109.96,755512.3891
